match_id,date,team_1,team_2,venue,winner,competition,is_world_cup
1462898,2024-12-12,Bahamas,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",Cayman Islands,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462899,2024-12-12,Bermuda,Belize,"St George's College Ground, Buenos Aires",Bermuda,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462900,2024-12-14,Cayman Islands,Brazil,"St Albans Club, Buenos Aires",Cayman Islands,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462901,2024-12-14,Bahamas,Suriname,"Belgrano Athletic Club Ground, Buenos Aires",Bahamas,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462902,2024-12-14,Panama,Belize,"St Albans Club, Buenos Aires",Belize,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462903,2024-12-14,Argentina,Mexico,"Belgrano Athletic Club Ground, Buenos Aires",Argentina,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462904,2024-12-15,Brazil,Belize,"Belgrano Athletic Club Ground, Buenos Aires",Belize,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462905,2024-12-15,Cayman Islands,Argentina,"Hurlingham Club Ground, Buenos Aires",Cayman Islands,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462906,2024-12-15,Bermuda,Bahamas,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462907,2024-12-15,Panama,Mexico,"Hurlingham Club Ground, Buenos Aires",Panama,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462908,2024-12-16,Bermuda,Cayman Islands,"St Albans Club, Buenos Aires",Bermuda,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462909,2024-12-16,Bahamas,Mexico,"St George's College Ground, Buenos Aires",Bahamas,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462910,2024-12-16,Belize,Suriname,"St Albans Club, Buenos Aires",Suriname,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462911,2024-12-16,Argentina,Brazil,"St George's College Ground, Buenos Aires",Argentina,ICC Men's T20 World Cup Sub Regional Americas Qualifier,False
1462912,2024-12-04,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Uganda,Africa Continental Cup,False
1462913,2024-12-13,Nigeria,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Nigeria,Africa Continental Cup,False
1462914,2024-12-08,Rwanda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,Africa Continental Cup,False
1462915,2024-12-06,Nigeria,Uganda,"Gahanga International Cricket Stadium, Rwanda",Uganda,Africa Continental Cup,False
1462916,2024-12-04,Rwanda,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Nigeria,Africa Continental Cup,False
1462917,2024-12-11,Uganda,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Uganda,Africa Continental Cup,False
1462918,2024-12-11,Rwanda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Africa Continental Cup,False
1462919,2024-12-05,Nigeria,Botswana,"Gahanga International Cricket Stadium, Rwanda",Nigeria,Africa Continental Cup,False
1462920,2024-12-12,Botswana,Nigeria,"Gahanga International Cricket Stadium, Rwanda",Nigeria,Africa Continental Cup,False
1462921,2024-12-05,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Uganda,Africa Continental Cup,False
1462922,2024-12-09,Nigeria,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Africa Continental Cup,False
1462923,2024-12-12,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Uganda,Africa Continental Cup,False
1462924,2024-12-06,Botswana,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Africa Continental Cup,False
1462925,2024-12-08,Nigeria,Uganda,"Gahanga International Cricket Stadium, Rwanda",Uganda,Africa Continental Cup,False
1462926,2024-12-02,Bermuda,Argentina,"Hurlingham Club Ground, Buenos Aires",Bermuda,Bermuda tour of Argentina,False
1462927,2024-12-07,Nigeria,Botswana,"Gahanga International Cricket Stadium, Rwanda",Botswana,Africa Continental Cup,False
1462928,2024-12-09,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Uganda,Africa Continental Cup,False
1462930,2024-12-13,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Uganda,Africa Continental Cup,False
1462931,2024-12-07,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Uganda,Africa Continental Cup,False
1462932,2024-12-14,Nigeria,Uganda,"Gahanga International Cricket Stadium, Rwanda",Uganda,Africa Continental Cup,False
1463652,2024-12-13,Bahrain,United Arab Emirates,"ICC Academy, Dubai",United Arab Emirates,Gulf T20I Championship,False
1463653,2024-12-13,Saudi Arabia,Kuwait,"ICC Academy, Dubai",Kuwait,Gulf T20I Championship,False
1463654,2024-12-14,Bahrain,Kuwait,"ICC Academy, Dubai",Bahrain,Gulf T20I Championship,False
1463655,2024-12-14,Oman,Qatar,"ICC Academy, Dubai",Oman,Gulf T20I Championship,False
1463656,2024-12-15,United Arab Emirates,Oman,"ICC Academy, Dubai",United Arab Emirates,Gulf T20I Championship,False
1463657,2024-12-15,Qatar,Saudi Arabia,"ICC Academy, Dubai",Saudi Arabia,Gulf T20I Championship,False
1463658,2024-12-16,Saudi Arabia,Bahrain,"ICC Academy, Dubai",Bahrain,Gulf T20I Championship,False
1463659,2024-12-16,United Arab Emirates,Kuwait,"ICC Academy, Dubai",United Arab Emirates,Gulf T20I Championship,False
1463660,2024-12-17,Qatar,Kuwait,"ICC Academy, Dubai",Kuwait,Gulf T20I Championship,False
1463661,2024-12-17,Oman,Bahrain,"ICC Academy, Dubai",Oman,Gulf T20I Championship,False
1463662,2024-12-18,Oman,Saudi Arabia,"ICC Academy, Dubai",Saudi Arabia,Gulf T20I Championship,False
1463663,2024-12-18,United Arab Emirates,Qatar,"ICC Academy, Dubai",United Arab Emirates,Gulf T20I Championship,False
1463664,2024-12-19,Saudi Arabia,United Arab Emirates,"ICC Academy, Dubai",Saudi Arabia,Gulf T20I Championship,False
1463665,2024-12-20,Bahrain,Qatar,"ICC Academy, Dubai",Qatar,Gulf T20I Championship,False
1463666,2024-12-20,Oman,Kuwait,"ICC Academy, Dubai",Kuwait,Gulf T20I Championship,False
1463667,2024-12-21,United Arab Emirates,Kuwait,Dubai International Cricket Stadium,United Arab Emirates,Gulf T20I Championship,False
1467705,2025-02-23,Ireland,Zimbabwe,Harare Sports Club,Zimbabwe,Ireland tour of Zimbabwe,False
1470186,2025-02-03,Hungary,Malta,Marsa Sports Club,Hungary,Malta Tri-Nation T20I Series,False
1470187,2025-02-03,Malta,Austria,Marsa Sports Club,Austria,Malta Tri-Nation T20I Series,False
1470188,2025-02-04,Hungary,Austria,Marsa Sports Club,Austria,Malta Tri-Nation T20I Series,False
1470189,2025-02-04,Malta,Hungary,Marsa Sports Club,Hungary,Malta Tri-Nation T20I Series,False
1470190,2025-02-05,Malta,Austria,Marsa Sports Club,Austria,Malta Tri-Nation T20I Series,False
1470191,2025-02-05,Austria,Hungary,Marsa Sports Club,Hungary,Malta Tri-Nation T20I Series,False
1471822,2025-02-19,Bahrain,Indonesia,Udayana Cricket Ground,Bahrain,Bahrain tour of Indonesia,False
1471823,2025-02-20,Indonesia,Bahrain,Udayana Cricket Ground,Bahrain,Bahrain tour of Indonesia,False
1471824,2025-02-22,Bahrain,Indonesia,Udayana Cricket Ground,Indonesia,Bahrain tour of Indonesia,False
1471825,2025-02-23,Bahrain,Indonesia,Udayana Cricket Ground,Bahrain,Bahrain tour of Indonesia,False
1471826,2025-02-24,Indonesia,Bahrain,Udayana Cricket Ground,Bahrain,Bahrain tour of Indonesia,False
1472516,2025-06-15,West Indies,Ireland,"Bready Cricket Club, Magheramason, Bready",West Indies,West Indies tour of Ireland,False
1472520,2025-07-20,West Indies,Australia,"Sabina Park, Kingston, Jamaica",Australia,Australia tour of West Indies,False
1472521,2025-07-22,West Indies,Australia,"Sabina Park, Kingston, Jamaica",Australia,Australia tour of West Indies,False
1472522,2025-07-25,West Indies,Australia,"Warner Park, Basseterre, St Kitts",Australia,Australia tour of West Indies,False
1472523,2025-07-26,West Indies,Australia,"Warner Park, Basseterre, St Kitts",Australia,Australia tour of West Indies,False
1472524,2025-07-28,West Indies,Australia,"Warner Park, Basseterre, St Kitts",Australia,Australia tour of West Indies,False
1472525,2025-07-31,Pakistan,West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Pakistan,Pakistan tour of West Indies,False
1472526,2025-08-02,Pakistan,West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",West Indies,Pakistan tour of West Indies,False
1472527,2025-08-03,Pakistan,West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Pakistan,Pakistan tour of West Indies,False
1473145,2025-02-20,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,United States of America in Oman T20I Series,False
1473146,2025-02-21,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,United States of America tour of Oman,False
1473147,2025-02-23,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,United States of America tour of Oman,False
1474260,2025-02-28,Bahrain,Singapore,Singapore National Cricket Ground,Bahrain,Bahrain tour of Singapore,False
1474261,2025-03-01,Singapore,Bahrain,Singapore National Cricket Ground,Bahrain,Bahrain tour of Singapore,False
1474262,2025-03-02,Singapore,Bahrain,Singapore National Cricket Ground,Bahrain,Bahrain tour of Singapore,False
1475525,2025-03-10,Malaysia,Bahrain,"Bayuemas Oval, Kuala Lumpur",Bahrain,Malaysia Tri-Nation T20I Series,False
1475526,2025-03-11,Hong Kong,Bahrain,"Bayuemas Oval, Kuala Lumpur",Bahrain,Malaysia Tri-Nation T20I Series,False
1475527,2025-03-12,Hong Kong,Malaysia,"Bayuemas Oval, Kuala Lumpur",Hong Kong,Malaysia Tri-Nation T20I Series,False
1475528,2025-03-13,Bahrain,Malaysia,"Bayuemas Oval, Kuala Lumpur",Bahrain,Malaysia Tri-Nation T20I Series,False
1475530,2025-03-15,Malaysia,Hong Kong,"Bayuemas Oval, Kuala Lumpur",Hong Kong,Malaysia Tri-Nation T20I Series,False
1475531,2025-03-17,Hong Kong,Bahrain,"Bayuemas Oval, Kuala Lumpur",Bahrain,Malaysia Tri-Nation T20I Series,False
1476795,2025-03-19,Canada,Namibia,"Namibia Cricket Ground, Windhoek",Namibia,Canada tour of Namibia,False
1476797,2025-03-22,Canada,Namibia,"Namibia Cricket Ground, Windhoek",Namibia,Canada tour of Namibia,False
1476798,2025-03-23,Canada,Namibia,"Namibia Cricket Ground, Windhoek",Namibia,Canada tour of Namibia,False
1478228,2025-04-07,Norway,Portugal,Santarem Cricket Ground,Norway,Norway tour of Portugal,False
1478229,2025-04-08,Norway,Portugal,Santarem Cricket Ground,Portugal,Norway tour of Portugal,False
1478230,2025-04-09,Portugal,Norway,Santarem Cricket Ground,Portugal,Norway tour of Portugal,False
1478865,2025-07-14,Zimbabwe,South Africa,Harare Sports Club,South Africa,Zimbabwe Twenty20 Tri-Series,False
1478866,2025-07-16,New Zealand,South Africa,Harare Sports Club,New Zealand,Zimbabwe Twenty20 Tri-Series,False
1478867,2025-07-18,Zimbabwe,New Zealand,Harare Sports Club,New Zealand,Zimbabwe Twenty20 Tri-Series,False
1478868,2025-07-20,Zimbabwe,South Africa,Harare Sports Club,South Africa,Zimbabwe Twenty20 Tri-Series,False
1478869,2025-07-22,South Africa,New Zealand,Harare Sports Club,New Zealand,Zimbabwe Twenty20 Tri-Series,False
1478870,2025-07-24,New Zealand,Zimbabwe,Harare Sports Club,New Zealand,Zimbabwe Twenty20 Tri-Series,False
1478871,2025-07-26,New Zealand,South Africa,Harare Sports Club,New Zealand,Zimbabwe Twenty20 Tri-Series,False
1478898,2025-08-10,Australia,South Africa,"Marrara Stadium, Darwin",Australia,South Africa tour of Australia,False
1478899,2025-08-12,South Africa,Australia,"Marrara Stadium, Darwin",South Africa,South Africa tour of Australia,False
1478900,2025-08-16,South Africa,Australia,"Cazaly's Stadium, Cairns",Australia,South Africa tour of Australia,False
1478908,2025-10-31,India,Australia,Melbourne Cricket Ground,Australia,India tour of Australia,False
1478909,2025-11-02,Australia,India,"Bellerive Oval, Hobart",India,India tour of Australia,False
1478910,2025-11-06,India,Australia,Carrara Oval,India,India tour of Australia,False
1479320,2025-04-09,Qatar,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Nepal,Quadrangular Twenty20 Series (Hong Kong),False
1479321,2025-04-09,Hong Kong,Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Kuwait,Quadrangular Twenty20 Series (Hong Kong),False
1479322,2025-04-10,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Nepal,Quadrangular Twenty20 Series (Hong Kong),False
1479323,2025-04-10,Hong Kong,Qatar,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,Quadrangular Twenty20 Series (Hong Kong),False
1479324,2025-04-12,Qatar,Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Kuwait,Quadrangular Twenty20 Series (Hong Kong),False
1479326,2025-04-13,Hong Kong,Qatar,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,Quadrangular Twenty20 Series (Hong Kong),False
1479327,2025-04-13,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Kuwait,Quadrangular Twenty20 Series (Hong Kong),False
1479576,2025-12-09,India,South Africa,"Barabati Stadium, Cuttack",India,South Africa tour of India,False
1479577,2025-12-11,South Africa,India,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",South Africa,South Africa tour of India,False
1479578,2025-12-14,South Africa,India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,South Africa tour of India,False
1479580,2025-12-19,India,South Africa,"Narendra Modi Stadium, Ahmedabad",India,South Africa tour of India,False
1481295,2025-04-17,Mexico,Costa Rica,"Clayton Panama, Panama City",Mexico,Central American Cricket Championships,False
1481296,2025-04-17,Panama,Turks and Caicos Island,"Clayton Panama, Panama City",Panama,Central American Cricket Championships,False
1481297,2025-04-18,Costa Rica,Panama,"Clayton Panama, Panama City",Panama,Central American Cricket Championships,False
1481298,2025-04-18,Turks and Caicos Island,Mexico,"Clayton Panama, Panama City",Mexico,Central American Cricket Championships,False
1481299,2025-04-19,Costa Rica,Turks and Caicos Island,"Clayton Panama, Panama City",Turks and Caicos Island,Central American Cricket Championships,False
1481300,2025-04-19,Panama,Mexico,"Clayton Panama, Panama City",Panama,Central American Cricket Championships,False
1481301,2025-04-20,Turks and Caicos Island,Costa Rica,"Clayton Panama, Panama City",Costa Rica,Central American Cricket Championships,False
1481303,2025-04-19,United States of America,Cayman Islands,"Jimmy Powell Oval, Cayman Islands",United States of America,North America T20 Cup,False
1481304,2025-04-19,Bermuda,Canada,"Jimmy Powell Oval, Cayman Islands",Canada,North America T20 Cup,False
1481305,2025-04-20,United States of America,Bahamas,"Jimmy Powell Oval, Cayman Islands",United States of America,North America T20 Cup,False
1481306,2025-04-20,Bermuda,Cayman Islands,"Jimmy Powell Oval, Cayman Islands",Bermuda,North America T20 Cup,False
1481307,2025-04-21,Bahamas,Canada,"Jimmy Powell Oval, Cayman Islands",Canada,North America T20 Cup,False
1481308,2025-04-21,Bermuda,United States of America,"Jimmy Powell Oval, Cayman Islands",United States of America,North America T20 Cup,False
1481309,2025-04-23,Canada,Cayman Islands,"Jimmy Powell Oval, Cayman Islands",Canada,North America T20 Cup,False
1481310,2025-04-23,Bahamas,Bermuda,"Jimmy Powell Oval, Cayman Islands",Bermuda,North America T20 Cup,False
1481311,2025-04-24,Cayman Islands,Bahamas,"Jimmy Powell Oval, Cayman Islands",Cayman Islands,North America T20 Cup,False
1481312,2025-04-24,Canada,United States of America,"Jimmy Powell Oval, Cayman Islands",Canada,North America T20 Cup,False
1481313,2025-04-26,Cayman Islands,Canada,"Jimmy Powell Oval, Cayman Islands",Canada,North America T20 Cup,False
1481314,2025-04-26,Bermuda,United States of America,"Jimmy Powell Oval, Cayman Islands",United States of America,North America T20 Cup,False
1481315,2025-04-27,Canada,United States of America,"Jimmy Powell Oval, Cayman Islands",United States of America,North America T20 Cup,False
1482088,2025-04-24,Saudi Arabia,Thailand,"Bayuemas Oval, Kuala Lumpur",Saudi Arabia,Quadrangular Twenty20 Series (Malaysia),False
1482089,2025-04-24,Malaysia,Singapore,"Bayuemas Oval, Kuala Lumpur",Malaysia,Quadrangular Twenty20 Series (Malaysia),False
1482090,2025-04-25,Thailand,Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,Quadrangular Twenty20 Series (Malaysia),False
1482091,2025-04-25,Saudi Arabia,Singapore,"Bayuemas Oval, Kuala Lumpur",Saudi Arabia,Quadrangular Twenty20 Series (Malaysia),False
1482092,2025-04-26,Saudi Arabia,Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,Quadrangular Twenty20 Series (Malaysia),False
1482093,2025-04-26,Singapore,Thailand,"Bayuemas Oval, Kuala Lumpur",Singapore,Quadrangular Twenty20 Series (Malaysia),False
1482094,2025-04-28,Saudi Arabia,Thailand,"Bayuemas Oval, Kuala Lumpur",Saudi Arabia,Quadrangular Twenty20 Series (Malaysia),False
1482096,2025-04-29,Malaysia,Thailand,"Bayuemas Oval, Kuala Lumpur",Malaysia,Quadrangular Twenty20 Series (Malaysia),False
1482097,2025-04-29,Singapore,Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Saudi Arabia,Quadrangular Twenty20 Series (Malaysia),False
1482098,2025-04-30,Malaysia,Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Saudi Arabia,Quadrangular Twenty20 Series (Malaysia),False
1482100,2025-05-02,Singapore,Thailand,"Bayuemas Oval, Kuala Lumpur",Singapore,Quadrangular Twenty20 Series (Malaysia),False
1482101,2025-05-02,Malaysia,Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Malaysia,Quadrangular Twenty20 Series (Malaysia),False
1482819,2025-05-07,Thailand,Cook Islands,Sano International Cricket Ground,Cook Islands,Japan Twenty20 Tri-Series,False
1482820,2025-05-08,Japan,Thailand,Sano International Cricket Ground,Japan,Japan Twenty20 Tri-Series,False
1482821,2025-05-09,Cook Islands,Thailand,Sano International Cricket Ground,Thailand,Japan Twenty20 Tri-Series,False
1482822,2025-05-09,Japan,Cook Islands,Sano International Cricket Ground,Japan,Japan Twenty20 Tri-Series,False
1482825,2025-05-11,Japan,Thailand,Sano International Cricket Ground,Thailand,Japan Twenty20 Tri-Series,False
1482826,2025-05-13,Cook Islands,Japan,Sano International Cricket Ground,Japan,Cook Islands tour of Japan,False
1482827,2025-05-14,Japan,Cook Islands,Sano International Cricket Ground,Japan,Cook Islands tour of Japan,False
1482828,2025-05-06,Malta,Estonia,Marsa Sports Club,Malta,Estonia tour of Malta,False
1482829,2025-05-06,Malta,Estonia,Marsa Sports Club,Estonia,Estonia tour of Malta,False
1482830,2025-05-07,Malta,Estonia,Marsa Sports Club,Malta,Estonia tour of Malta,False
1483731,2025-06-08,Czech Republic,Austria,"Scott Page Field, Vinor",Austria,Central Europe Cup,False
1483732,2025-06-08,Norway,Czech Republic,"Scott Page Field, Vinor",Norway,Central Europe Cup,False
1483733,2025-06-09,Norway,Austria,"Scott Page Field, Vinor",Norway,Central Europe Cup,False
1483734,2025-06-09,Austria,Czech Republic,"Scott Page Field, Vinor",Austria,Central Europe Cup,False
